timestamp,epoch,avg_loss
2026-04-19T18:20:27.234014+00:00,1,1.931900004695487
2026-04-19T18:32:08.696808+00:00,2,1.733081348777837
2026-04-19T18:43:43.070589+00:00,3,1.7140791053649613
2026-04-19T18:55:12.224678+00:00,4,1.704782243408322
2026-04-19T19:06:40.316071+00:00,5,1.6986827884360343
