timestamp,epoch,avg_loss
2026-04-19T17:39:47.277932+00:00,1,2.0023761348597677
2026-04-19T17:46:36.082312+00:00,2,1.7970109044937044
2026-04-19T17:53:20.940114+00:00,3,1.772739826209449
2026-04-19T18:00:04.990645+00:00,4,1.7593411897766573
2026-04-19T18:06:53.037085+00:00,5,1.7503581512647486
