timestamp,epoch,avg_loss
2026-04-19T21:39:20.136254+00:00,1,5.728084102733512
2026-04-19T21:44:49.128146+00:00,2,5.002002606397634
2026-04-19T21:50:19.529368+00:00,3,4.529491996796381
2026-04-19T21:55:57.754441+00:00,4,4.310608083873489
2026-04-19T22:01:30.873858+00:00,5,4.183965142512408
