timestamp,epoch,avg_loss
2026-04-19T16:47:39.614929+00:00,1,2.1067805787055374
2026-04-19T16:58:57.756508+00:00,2,1.9308483561409404
2026-04-19T17:09:50.253832+00:00,3,1.9160940290562147
2026-04-19T17:20:33.841318+00:00,4,1.9103053796504306
2026-04-19T17:31:17.411725+00:00,5,1.9055186407060394
