timestamp,global_step,epoch,iter,loss
2026-04-19T02:01:37.339885+00:00,1,1,0,5.545191764831543
2026-04-19T02:01:37.368891+00:00,2,1,1,5.543689727783203
2026-04-19T02:01:37.399901+00:00,3,1,2,5.5421857833862305
2026-04-19T02:01:37.423438+00:00,4,1,3,5.540517807006836
2026-04-19T02:01:37.443435+00:00,5,1,4,5.538890361785889
2026-04-19T02:01:37.464436+00:00,6,1,5,5.536848068237305
2026-04-19T02:01:37.486436+00:00,7,1,6,5.534973621368408
2026-04-19T02:01:37.506448+00:00,8,1,7,5.532346248626709
2026-04-19T02:01:37.539031+00:00,9,1,8,5.52983283996582
2026-04-19T02:01:37.575033+00:00,10,1,9,5.526321887969971
2026-04-19T02:01:37.616546+00:00,11,1,10,5.522275447845459
2026-04-19T02:01:37.647549+00:00,12,1,11,5.518072128295898
2026-04-19T02:01:37.686551+00:00,13,1,12,5.51188850402832
2026-04-19T02:01:37.724138+00:00,14,1,13,5.503820419311523
2026-04-19T02:01:37.750139+00:00,15,1,14,5.495043754577637
2026-04-19T02:01:37.776140+00:00,16,1,15,5.484002590179443
2026-04-19T02:01:37.801148+00:00,17,1,16,5.4669318199157715
2026-04-19T02:01:37.831664+00:00,18,1,17,5.4414873123168945
2026-04-19T02:01:37.865666+00:00,19,1,18,5.412637233734131
2026-04-19T02:01:37.899863+00:00,20,1,19,5.361197471618652
2026-04-19T02:01:37.929373+00:00,21,1,20,5.286008358001709
2026-04-19T02:01:37.955316+00:00,22,1,21,5.1630635261535645
2026-04-19T02:01:37.983319+00:00,23,1,22,4.999311923980713
2026-04-19T02:01:38.009315+00:00,24,1,23,4.8026533126831055
2026-04-19T02:01:38.028623+00:00,25,1,24,4.61768102645874
2026-04-19T02:01:38.047626+00:00,26,1,25,4.432849884033203
2026-04-19T02:01:38.079628+00:00,27,1,26,4.252224922180176
2026-04-19T02:01:38.099639+00:00,28,1,27,4.128885269165039
2026-04-19T02:01:38.120154+00:00,29,1,28,4.013754367828369
2026-04-19T02:01:38.150161+00:00,30,1,29,3.9342401027679443
2026-04-19T02:01:38.180619+00:00,31,1,30,3.8206090927124023
2026-04-19T02:01:38.217147+00:00,32,1,31,3.7607061862945557
2026-04-19T02:01:38.256152+00:00,33,1,32,3.725628614425659
2026-04-19T02:01:38.287151+00:00,34,1,33,3.6482629776000977
2026-04-19T02:01:38.319673+00:00,35,1,34,3.5846800804138184
2026-04-19T02:01:38.353672+00:00,36,1,35,3.559993267059326
2026-04-19T02:01:38.374673+00:00,37,1,36,3.507736921310425
2026-04-19T02:01:38.394675+00:00,38,1,37,3.460991859436035
2026-04-19T02:01:38.415194+00:00,39,1,38,3.4520249366760254
2026-04-19T02:01:38.437196+00:00,40,1,39,3.377506732940674
2026-04-19T02:01:38.455193+00:00,41,1,40,3.3967394828796387
2026-04-19T02:01:38.478196+00:00,42,1,41,3.4016551971435547
2026-04-19T02:01:38.500203+00:00,43,1,42,3.382875442504883
2026-04-19T02:01:38.521736+00:00,44,1,43,3.3360934257507324
2026-04-19T02:01:38.554741+00:00,45,1,44,3.332139253616333
2026-04-19T02:01:38.593112+00:00,46,1,45,3.319629192352295
2026-04-19T02:01:38.628694+00:00,47,1,46,3.3397436141967773
2026-04-19T02:01:38.662694+00:00,48,1,47,3.278684616088867
2026-04-19T02:01:38.693699+00:00,49,1,48,3.3232526779174805
2026-04-19T02:01:38.724214+00:00,50,1,49,3.334757089614868
2026-04-19T02:01:38.761379+00:00,51,1,50,3.2898757457733154
2026-04-19T02:01:38.804385+00:00,52,1,51,3.3156871795654297
2026-04-19T02:01:38.827958+00:00,53,1,52,3.345780372619629
2026-04-19T02:01:38.851960+00:00,54,1,53,3.2468788623809814
2026-04-19T02:01:38.876963+00:00,55,1,54,3.247830390930176
2026-04-19T02:01:38.902971+00:00,56,1,55,3.2210769653320312
2026-04-19T02:01:38.923456+00:00,57,1,56,3.3220388889312744
2026-04-19T02:01:38.948369+00:00,58,1,57,3.2676947116851807
2026-04-19T02:01:38.989369+00:00,59,1,58,3.249492883682251
2026-04-19T02:01:39.013884+00:00,60,1,59,3.2419419288635254
2026-04-19T02:01:39.055883+00:00,61,1,60,3.262526273727417
2026-04-19T02:01:39.086887+00:00,62,1,61,3.254678726196289
2026-04-19T02:01:39.113401+00:00,63,1,62,3.247438430786133
2026-04-19T02:01:39.141413+00:00,64,1,63,3.2142040729522705
2026-04-19T02:01:39.171416+00:00,65,1,64,3.306873083114624
2026-04-19T02:01:39.211422+00:00,66,1,65,3.2188985347747803
2026-04-19T02:01:39.245940+00:00,67,1,66,3.189476251602173
2026-04-19T02:01:39.274944+00:00,68,1,67,3.225640058517456
2026-04-19T02:01:39.299956+00:00,69,1,68,3.235856533050537
2026-04-19T02:01:39.327478+00:00,70,1,69,3.272768259048462
2026-04-19T02:01:39.354477+00:00,71,1,70,3.286210298538208
2026-04-19T02:01:39.381479+00:00,72,1,71,3.215773820877075
2026-04-19T02:01:39.407486+00:00,73,1,72,3.2126901149749756
2026-04-19T02:01:39.435002+00:00,74,1,73,3.210541009902954
2026-04-19T02:01:39.459003+00:00,75,1,74,3.286215305328369
2026-04-19T02:01:39.483003+00:00,76,1,75,3.2245352268218994
2026-04-19T02:01:39.506007+00:00,77,1,76,3.21490478515625
2026-04-19T02:01:39.532521+00:00,78,1,77,3.2095444202423096
2026-04-19T02:01:39.564524+00:00,79,1,78,3.2249250411987305
2026-04-19T02:01:39.602530+00:00,80,1,79,3.256418466567993
2026-04-19T02:01:39.632419+00:00,81,1,80,3.1904497146606445
2026-04-19T02:01:39.663420+00:00,82,1,81,3.2665932178497314
2026-04-19T02:01:39.706431+00:00,83,1,82,3.212998390197754
2026-04-19T02:01:39.751962+00:00,84,1,83,3.2962329387664795
2026-04-19T02:01:39.780959+00:00,85,1,84,3.227854013442993
2026-04-19T02:01:39.812089+00:00,86,1,85,3.2886438369750977
2026-04-19T02:01:39.851606+00:00,87,1,86,3.179828405380249
2026-04-19T02:01:39.891607+00:00,88,1,87,3.3025074005126953
2026-04-19T02:01:39.934140+00:00,89,1,88,3.1554338932037354
2026-04-19T02:01:39.969142+00:00,90,1,89,3.2366976737976074
2026-04-19T02:01:40.012148+00:00,91,1,90,3.1928765773773193
2026-04-19T02:01:40.050666+00:00,92,1,91,3.1702888011932373
2026-04-19T02:01:40.072668+00:00,93,1,92,3.2023961544036865
2026-04-19T02:01:40.091667+00:00,94,1,93,3.172010898590088
2026-04-19T02:01:40.111673+00:00,95,1,94,3.253904342651367
2026-04-19T02:01:40.130187+00:00,96,1,95,3.254760980606079
2026-04-19T02:01:40.149188+00:00,97,1,96,3.241898775100708
2026-04-19T02:01:40.167374+00:00,98,1,97,3.1444449424743652
2026-04-19T02:01:40.186383+00:00,99,1,98,3.209547758102417
2026-04-19T02:01:40.204700+00:00,100,1,99,3.201967716217041
2026-04-19T02:01:40.222206+00:00,101,1,100,3.2073590755462646
2026-04-19T02:01:40.240208+00:00,102,1,101,3.1960372924804688
2026-04-19T02:01:40.259208+00:00,103,1,102,3.144737482070923
2026-04-19T02:01:40.286214+00:00,104,1,103,3.1914491653442383
2026-04-19T02:01:40.306218+00:00,105,1,104,3.1771764755249023
2026-04-19T02:01:40.325729+00:00,106,1,105,3.189262628555298
2026-04-19T02:01:40.347730+00:00,107,1,106,3.1845579147338867
2026-04-19T02:01:40.368731+00:00,108,1,107,3.1608963012695312
2026-04-19T02:01:40.402738+00:00,109,1,108,3.225473403930664
2026-04-19T02:01:40.425253+00:00,110,1,109,3.2128875255584717
2026-04-19T02:01:40.447256+00:00,111,1,110,3.201749324798584
2026-04-19T02:01:40.469787+00:00,112,1,111,3.1729674339294434
2026-04-19T02:01:40.492795+00:00,113,1,112,3.2379534244537354
2026-04-19T02:01:40.510803+00:00,114,1,113,3.1959989070892334
2026-04-19T02:01:40.543317+00:00,115,1,114,3.2164227962493896
2026-04-19T02:01:40.579865+00:00,116,1,115,3.194284439086914
2026-04-19T02:01:40.604873+00:00,117,1,116,3.2520194053649902
2026-04-19T02:01:40.633390+00:00,118,1,117,3.196298837661743
2026-04-19T02:01:40.654095+00:00,119,1,118,3.230006217956543
2026-04-19T02:01:40.672094+00:00,120,1,119,3.2395288944244385
2026-04-19T02:01:40.704101+00:00,121,1,120,3.1959683895111084
2026-04-19T02:01:40.743676+00:00,122,1,121,3.2038369178771973
2026-04-19T02:01:40.780681+00:00,123,1,122,3.212794780731201
2026-04-19T02:01:40.812684+00:00,124,1,123,3.178386926651001
2026-04-19T02:01:40.845820+00:00,125,1,124,3.251772165298462
2026-04-19T02:01:40.875830+00:00,126,1,125,3.162623643875122
2026-04-19T02:01:40.914222+00:00,127,1,126,3.186314582824707
2026-04-19T02:01:40.952252+00:00,128,1,127,3.192676067352295
2026-04-19T02:01:40.986250+00:00,129,1,128,3.136979341506958
2026-04-19T02:01:41.022770+00:00,130,1,129,3.178790807723999
2026-04-19T02:01:41.059769+00:00,131,1,130,3.1959500312805176
2026-04-19T02:01:41.087770+00:00,132,1,131,3.1792397499084473
2026-04-19T02:01:41.115290+00:00,133,1,132,3.1901943683624268
2026-04-19T02:01:41.146292+00:00,134,1,133,3.1278815269470215
2026-04-19T02:01:41.179295+00:00,135,1,134,3.1590023040771484
2026-04-19T02:01:41.210304+00:00,136,1,135,3.1947860717773438
2026-04-19T02:01:41.235888+00:00,137,1,136,3.1361942291259766
2026-04-19T02:01:41.275881+00:00,138,1,137,3.2740583419799805
2026-04-19T02:01:41.301889+00:00,139,1,138,3.180593252182007
2026-04-19T02:01:41.329408+00:00,140,1,139,3.1617958545684814
2026-04-19T02:01:41.353409+00:00,141,1,140,3.1888186931610107
2026-04-19T02:01:41.373410+00:00,142,1,141,3.136307954788208
2026-04-19T02:01:41.398411+00:00,143,1,142,3.2054495811462402
