timestamp,epoch,avg_loss
2026-04-19T20:44:55.682081+00:00,1,1.8910011127529096
2026-04-19T20:49:46.498529+00:00,2,1.6051658539057916
2026-04-19T20:54:41.750088+00:00,3,1.549776315264983
2026-04-19T20:59:34.361684+00:00,4,1.5233799138438935
2026-04-19T21:04:26.966369+00:00,5,1.507997276027543
