timestamp,epoch,avg_loss
2026-04-19T22:29:32.602481+00:00,1,5.745190337767335
2026-04-19T22:35:40.131080+00:00,2,4.998349360611496
2026-04-19T22:41:42.244040+00:00,3,4.251478806116884
2026-04-19T22:47:43.996269+00:00,4,3.929402333153665
2026-04-19T22:53:58.337610+00:00,5,3.7285917606939067
