timestamp,epoch,avg_loss
2026-04-19T22:05:51.009402+00:00,1,5.766815143580207
2026-04-19T22:09:11.230981+00:00,2,5.211225525784581
2026-04-19T22:12:31.559181+00:00,3,4.446247343778558
2026-04-19T22:15:50.338405+00:00,4,4.105652801567198
2026-04-19T22:19:07.626178+00:00,5,3.890419361033693
