timestamp,epoch,avg_loss
2026-04-19T16:10:43.008504+00:00,1,2.145329030461445
2026-04-19T16:16:32.748243+00:00,2,1.9646355272282372
2026-04-19T16:22:19.626468+00:00,3,1.947485330836001
2026-04-19T16:28:19.675475+00:00,4,1.9393933580926217
2026-04-19T16:34:19.245160+00:00,5,1.9347000952772546
