timestamp,epoch,avg_loss
2026-04-19T19:54:05.408939+00:00,1,2.0367309358973404
2026-04-19T19:58:34.183661+00:00,2,1.790910723557056
2026-04-19T20:03:07.087674+00:00,3,1.7495295959272081
2026-04-19T20:07:30.766984+00:00,4,1.7296742288424385
2026-04-19T20:12:01.798539+00:00,5,1.7173337769872912
