timestamp,global_step,epoch,iter,loss
2026-04-19T02:44:26.033743+00:00,1,1,0,5.545315265655518
2026-04-19T02:44:26.215931+00:00,2,1,1,5.541332244873047
2026-04-19T02:44:26.344034+00:00,3,1,2,5.536717414855957
2026-04-19T02:44:26.458129+00:00,4,1,3,5.530864238739014
2026-04-19T02:44:26.574579+00:00,5,1,4,5.5216803550720215
2026-04-19T02:44:26.689625+00:00,6,1,5,5.502745151519775
2026-04-19T02:44:26.832668+00:00,7,1,6,5.448906421661377
2026-04-19T02:44:26.956714+00:00,8,1,7,5.08255672454834
2026-04-19T02:44:27.071018+00:00,9,1,8,4.273519515991211
2026-04-19T02:44:27.190042+00:00,10,1,9,3.773169755935669
2026-04-19T02:44:27.321105+00:00,11,1,10,3.523014783859253
2026-04-19T02:44:27.459136+00:00,12,1,11,3.38741397857666
2026-04-19T02:44:27.586249+00:00,13,1,12,3.2426793575286865
2026-04-19T02:44:27.700282+00:00,14,1,13,3.1698155403137207
2026-04-19T02:44:27.826713+00:00,15,1,14,3.2087242603302
2026-04-19T02:44:27.950229+00:00,16,1,15,3.1544156074523926
2026-04-19T02:44:28.098777+00:00,17,1,16,3.1603214740753174
2026-04-19T02:44:28.232827+00:00,18,1,17,3.118508815765381
2026-04-19T02:44:28.342878+00:00,19,1,18,3.171597719192505
2026-04-19T02:44:28.456936+00:00,20,1,19,3.1208345890045166
2026-04-19T02:44:28.571301+00:00,21,1,20,3.1621086597442627
2026-04-19T02:44:28.684819+00:00,22,1,21,3.13664174079895
2026-04-19T02:44:28.793328+00:00,23,1,22,3.177116870880127
2026-04-19T02:44:28.906407+00:00,24,1,23,3.094809055328369
2026-04-19T02:44:29.014424+00:00,25,1,24,3.1004769802093506
2026-04-19T02:44:29.131517+00:00,26,1,25,3.107652187347412
2026-04-19T02:44:29.243576+00:00,27,1,26,3.091151714324951
2026-04-19T02:44:29.350892+00:00,28,1,27,3.091299533843994
2026-04-19T02:44:29.473974+00:00,29,1,28,3.066730260848999
2026-04-19T02:44:29.633492+00:00,30,1,29,3.0887551307678223
2026-04-19T02:44:29.756017+00:00,31,1,30,3.067040205001831
2026-04-19T02:44:29.874152+00:00,32,1,31,3.0870144367218018
2026-04-19T02:44:30.002193+00:00,33,1,32,3.0673723220825195
2026-04-19T02:44:30.139709+00:00,34,1,33,3.193899154663086
2026-04-19T02:44:30.265234+00:00,35,1,34,3.178852081298828
2026-04-19T02:44:30.375302+00:00,36,1,35,3.0635082721710205
2026-04-19T02:44:30.505345+00:00,37,1,36,3.107712745666504
2026-04-19T02:44:30.635401+00:00,38,1,37,3.131793737411499
2026-04-19T02:44:30.761534+00:00,39,1,38,3.088406801223755
2026-04-19T02:44:30.874664+00:00,40,1,39,3.0932161808013916
2026-04-19T02:44:31.008734+00:00,41,1,40,3.102759599685669
2026-04-19T02:44:31.128783+00:00,42,1,41,3.0817174911499023
2026-04-19T02:44:31.266860+00:00,43,1,42,3.0739336013793945
2026-04-19T02:44:31.380930+00:00,44,1,43,3.0809078216552734
2026-04-19T02:44:31.501160+00:00,45,1,44,3.133862018585205
2026-04-19T02:44:31.667231+00:00,46,1,45,3.1504361629486084
2026-04-19T02:44:31.792299+00:00,47,1,46,3.112895965576172
2026-04-19T02:44:31.942819+00:00,48,1,47,3.0783309936523438
2026-04-19T02:44:32.075399+00:00,49,1,48,3.0774621963500977
2026-04-19T02:44:32.190470+00:00,50,1,49,3.1667590141296387
2026-04-19T02:44:32.301535+00:00,51,1,50,3.0377509593963623
2026-04-19T02:44:32.417584+00:00,52,1,51,3.085700273513794
2026-04-19T02:44:32.539101+00:00,53,1,52,3.0907111167907715
2026-04-19T02:44:32.667122+00:00,54,1,53,3.0677709579467773
2026-04-19T02:44:32.778640+00:00,55,1,54,3.047154664993286
2026-04-19T02:44:32.897683+00:00,56,1,55,3.0849242210388184
2026-04-19T02:44:33.018269+00:00,57,1,56,3.0896384716033936
2026-04-19T02:44:33.134785+00:00,58,1,57,3.056239366531372
2026-04-19T02:44:33.251857+00:00,59,1,58,3.1226112842559814
2026-04-19T02:44:33.361908+00:00,60,1,59,3.0530810356140137
2026-04-19T02:44:33.479035+00:00,61,1,60,3.138862133026123
2026-04-19T02:44:33.631556+00:00,62,1,61,3.1398229598999023
2026-04-19T02:44:33.769120+00:00,63,1,62,3.114076614379883
2026-04-19T02:44:33.926642+00:00,64,1,63,3.0749101638793945
2026-04-19T02:44:34.054160+00:00,65,1,64,3.1534228324890137
2026-04-19T02:44:34.170186+00:00,66,1,65,3.051739454269409
2026-04-19T02:44:34.296218+00:00,67,1,66,3.1289477348327637
2026-04-19T02:44:34.412278+00:00,68,1,67,3.0769455432891846
2026-04-19T02:44:34.522438+00:00,69,1,68,3.0962209701538086
2026-04-19T02:44:34.677551+00:00,70,1,69,3.10129451751709
2026-04-19T02:44:34.791617+00:00,71,1,70,3.058192014694214
2026-04-19T02:44:34.908135+00:00,72,1,71,3.1186771392822266
2026-04-19T02:44:35.028649+00:00,73,1,72,3.069089889526367
2026-04-19T02:44:35.139720+00:00,74,1,73,3.0890274047851562
2026-04-19T02:44:35.249775+00:00,75,1,74,3.0808029174804688
2026-04-19T02:44:35.359843+00:00,76,1,75,3.0660085678100586
2026-04-19T02:44:35.471137+00:00,77,1,76,3.0905888080596924
2026-04-19T02:44:35.646662+00:00,78,1,77,3.069227933883667
2026-04-19T02:44:35.780222+00:00,79,1,78,3.0381736755371094
2026-04-19T02:44:35.886281+00:00,80,1,79,3.073986053466797
2026-04-19T02:44:36.049412+00:00,81,1,80,3.0452117919921875
2026-04-19T02:44:36.174980+00:00,82,1,81,3.1275768280029297
2026-04-19T02:44:36.288498+00:00,83,1,82,3.0789217948913574
2026-04-19T02:44:36.407525+00:00,84,1,83,3.0776474475860596
2026-04-19T02:44:36.527576+00:00,85,1,84,3.0770204067230225
2026-04-19T02:44:36.687784+00:00,86,1,85,3.086089611053467
2026-04-19T02:44:36.804300+00:00,87,1,86,3.1365535259246826
2026-04-19T02:44:36.918813+00:00,88,1,87,3.095304489135742
2026-04-19T02:44:37.026922+00:00,89,1,88,3.071542263031006
2026-04-19T02:44:37.136009+00:00,90,1,89,3.0783121585845947
2026-04-19T02:44:37.248153+00:00,91,1,90,3.064584493637085
2026-04-19T02:44:37.373471+00:00,92,1,91,3.0650382041931152
2026-04-19T02:44:37.485514+00:00,93,1,92,3.0667877197265625
2026-04-19T02:44:37.618726+00:00,94,1,93,3.0766444206237793
2026-04-19T02:44:37.735746+00:00,95,1,94,3.0535683631896973
2026-04-19T02:44:37.849259+00:00,96,1,95,3.200540065765381
2026-04-19T02:44:38.004295+00:00,97,1,96,3.0836665630340576
2026-04-19T02:44:38.150819+00:00,98,1,97,3.1193840503692627
2026-04-19T02:44:38.274936+00:00,99,1,98,3.1765472888946533
2026-04-19T02:44:38.398452+00:00,100,1,99,3.1050055027008057
2026-04-19T02:44:38.517962+00:00,101,1,100,3.067993640899658
2026-04-19T02:44:38.638479+00:00,102,1,101,3.082681655883789
2026-04-19T02:44:38.754996+00:00,103,1,102,3.203744888305664
2026-04-19T02:44:38.865087+00:00,104,1,103,3.0707180500030518
2026-04-19T02:44:38.987243+00:00,105,1,104,3.0674803256988525
2026-04-19T02:44:39.110296+00:00,106,1,105,3.085327386856079
2026-04-19T02:44:39.230323+00:00,107,1,106,3.123093605041504
2026-04-19T02:44:39.356430+00:00,108,1,107,3.081141233444214
2026-04-19T02:44:39.476580+00:00,109,1,108,3.0911991596221924
2026-04-19T02:44:39.635103+00:00,110,1,109,3.0648419857025146
2026-04-19T02:44:39.763621+00:00,111,1,110,3.097639322280884
2026-04-19T02:44:39.884714+00:00,112,1,111,3.106140613555908
2026-04-19T02:44:40.004915+00:00,113,1,112,3.0442163944244385
2026-04-19T02:44:40.117979+00:00,114,1,113,3.0755765438079834
2026-04-19T02:44:40.233048+00:00,115,1,114,3.120155096054077
2026-04-19T02:44:40.355134+00:00,116,1,115,3.043048620223999
2026-04-19T02:44:40.466226+00:00,117,1,116,3.0384397506713867
2026-04-19T02:44:40.596316+00:00,118,1,117,3.0662474632263184
2026-04-19T02:44:40.723392+00:00,119,1,118,3.1155056953430176
2026-04-19T02:44:40.832425+00:00,120,1,119,3.064218521118164
2026-04-19T02:44:40.949517+00:00,121,1,120,3.103353977203369
