timestamp,epoch,avg_loss
2026-04-19T23:28:02.659737+00:00,1,5.471388549800522
2026-04-19T23:35:35.905372+00:00,2,4.772748849193277
2026-04-19T23:42:47.276544+00:00,3,4.481256066782969
2026-04-19T23:50:11.817439+00:00,4,4.313377207955693
2026-04-19T23:57:33.045170+00:00,5,4.196088512118003
