timestamp,global_step,epoch,iter,loss
2026-04-19T01:52:25.894360+00:00,1,1,0,5.545230865478516
2026-04-19T01:52:25.948889+00:00,2,1,1,5.544219970703125
2026-04-19T01:52:25.991897+00:00,3,1,2,5.5432209968566895
2026-04-19T01:52:26.034399+00:00,4,1,3,5.542247295379639
2026-04-19T01:52:26.072410+00:00,5,1,4,5.541163921356201
2026-04-19T01:52:26.106935+00:00,6,1,5,5.540050029754639
2026-04-19T01:52:26.139936+00:00,7,1,6,5.538930892944336
2026-04-19T01:52:26.169941+00:00,8,1,7,5.537769317626953
2026-04-19T01:52:26.203465+00:00,9,1,8,5.536569595336914
2026-04-19T01:52:26.239464+00:00,10,1,9,5.535422325134277
2026-04-19T01:52:26.264465+00:00,11,1,10,5.534155368804932
2026-04-19T01:52:26.294478+00:00,12,1,11,5.53238582611084
2026-04-19T01:52:26.329058+00:00,13,1,12,5.531325817108154
2026-04-19T01:52:26.363063+00:00,14,1,13,5.529280185699463
2026-04-19T01:52:26.405603+00:00,15,1,14,5.5276103019714355
2026-04-19T01:52:26.444504+00:00,16,1,15,5.525972843170166
2026-04-19T01:52:26.481501+00:00,17,1,16,5.524381160736084
2026-04-19T01:52:26.508082+00:00,18,1,17,5.521458148956299
2026-04-19T01:52:26.535083+00:00,19,1,18,5.519512176513672
2026-04-19T01:52:26.555085+00:00,20,1,19,5.517636299133301
2026-04-19T01:52:26.579089+00:00,21,1,20,5.514578342437744
2026-04-19T01:52:26.600603+00:00,22,1,21,5.512904167175293
2026-04-19T01:52:26.625604+00:00,23,1,22,5.509327411651611
2026-04-19T01:52:26.644604+00:00,24,1,23,5.505163669586182
2026-04-19T01:52:26.663606+00:00,25,1,24,5.5021891593933105
2026-04-19T01:52:26.683606+00:00,26,1,25,5.498526573181152
2026-04-19T01:52:26.702122+00:00,27,1,26,5.49459981918335
2026-04-19T01:52:26.721123+00:00,28,1,27,5.48978328704834
2026-04-19T01:52:26.742125+00:00,29,1,28,5.486293315887451
2026-04-19T01:52:26.775128+00:00,30,1,29,5.479310512542725
2026-04-19T01:52:26.799132+00:00,31,1,30,5.472968578338623
2026-04-19T01:52:26.825646+00:00,32,1,31,5.467853546142578
2026-04-19T01:52:26.845646+00:00,33,1,32,5.4601521492004395
2026-04-19T01:52:26.865647+00:00,34,1,33,5.451666355133057
2026-04-19T01:52:26.896619+00:00,35,1,34,5.4431304931640625
2026-04-19T01:52:26.939146+00:00,36,1,35,5.433376312255859
2026-04-19T01:52:26.974150+00:00,37,1,36,5.428192138671875
2026-04-19T01:52:26.998154+00:00,38,1,37,5.412972450256348
2026-04-19T01:52:27.030680+00:00,39,1,38,5.3975043296813965
2026-04-19T01:52:27.052679+00:00,40,1,39,5.385168075561523
2026-04-19T01:52:27.089161+00:00,41,1,40,5.365304946899414
2026-04-19T01:52:27.119671+00:00,42,1,41,5.346917629241943
2026-04-19T01:52:27.152672+00:00,43,1,42,5.325323581695557
2026-04-19T01:52:27.176677+00:00,44,1,43,5.304624557495117
2026-04-19T01:52:27.213261+00:00,45,1,44,5.27475118637085
2026-04-19T01:52:27.253196+00:00,46,1,45,5.241144180297852
2026-04-19T01:52:27.280203+00:00,47,1,46,5.206723690032959
2026-04-19T01:52:27.305723+00:00,48,1,47,5.161747455596924
2026-04-19T01:52:27.332724+00:00,49,1,48,5.119358539581299
2026-04-19T01:52:27.363727+00:00,50,1,49,5.06323766708374
2026-04-19T01:52:27.393733+00:00,51,1,50,5.0098185539245605
2026-04-19T01:52:27.421248+00:00,52,1,51,4.935987949371338
2026-04-19T01:52:27.456252+00:00,53,1,52,4.8657002449035645
2026-04-19T01:52:27.508784+00:00,54,1,53,4.810113430023193
2026-04-19T01:52:27.549783+00:00,55,1,54,4.736218452453613
2026-04-19T01:52:27.577786+00:00,56,1,55,4.674535751342773
2026-04-19T01:52:27.612318+00:00,57,1,56,4.602716445922852
2026-04-19T01:52:27.647318+00:00,58,1,57,4.523284435272217
2026-04-19T01:52:27.679032+00:00,59,1,58,4.473741054534912
2026-04-19T01:52:27.719610+00:00,60,1,59,4.476901531219482
2026-04-19T01:52:27.753610+00:00,61,1,60,4.359194755554199
2026-04-19T01:52:27.785618+00:00,62,1,61,4.3117756843566895
2026-04-19T01:52:27.811132+00:00,63,1,62,4.255261421203613
2026-04-19T01:52:27.835133+00:00,64,1,63,4.227734565734863
2026-04-19T01:52:27.857132+00:00,65,1,64,4.178324222564697
2026-04-19T01:52:27.887142+00:00,66,1,65,4.129586696624756
2026-04-19T01:52:27.912652+00:00,67,1,66,4.094254493713379
2026-04-19T01:52:27.936651+00:00,68,1,67,4.044187545776367
2026-04-19T01:52:27.955653+00:00,69,1,68,4.009028911590576
2026-04-19T01:52:27.975653+00:00,70,1,69,3.9949512481689453
2026-04-19T01:52:27.994662+00:00,71,1,70,3.9851608276367188
2026-04-19T01:52:28.013174+00:00,72,1,71,3.9310762882232666
2026-04-19T01:52:28.037173+00:00,73,1,72,3.9579741954803467
2026-04-19T01:52:28.057176+00:00,74,1,73,3.881425380706787
2026-04-19T01:52:28.077175+00:00,75,1,74,3.820704698562622
2026-04-19T01:52:28.098182+00:00,76,1,75,3.8705410957336426
2026-04-19T01:52:28.119695+00:00,77,1,76,3.7916736602783203
2026-04-19T01:52:28.154695+00:00,78,1,77,3.832473039627075
2026-04-19T01:52:28.196713+00:00,79,1,78,3.7485227584838867
2026-04-19T01:52:28.228288+00:00,80,1,79,3.705815315246582
2026-04-19T01:52:28.255289+00:00,81,1,80,3.773878574371338
2026-04-19T01:52:28.277293+00:00,82,1,81,3.6843504905700684
2026-04-19T01:52:28.309806+00:00,83,1,82,3.650378942489624
2026-04-19T01:52:28.343811+00:00,84,1,83,3.6873791217803955
2026-04-19T01:52:28.375817+00:00,85,1,84,3.6000962257385254
2026-04-19T01:52:28.400327+00:00,86,1,85,3.6799726486206055
2026-04-19T01:52:28.423334+00:00,87,1,86,3.6749911308288574
2026-04-19T01:52:28.442335+00:00,88,1,87,3.605523109436035
2026-04-19T01:52:28.460338+00:00,89,1,88,3.5752217769622803
2026-04-19T01:52:28.480187+00:00,90,1,89,3.582204580307007
2026-04-19T01:52:28.497201+00:00,91,1,90,3.566478967666626
2026-04-19T01:52:28.514729+00:00,92,1,91,3.5620203018188477
2026-04-19T01:52:28.536731+00:00,93,1,92,3.525738477706909
2026-04-19T01:52:28.557734+00:00,94,1,93,3.509706735610962
2026-04-19T01:52:28.579733+00:00,95,1,94,3.490382194519043
2026-04-19T01:52:28.602271+00:00,96,1,95,3.4650683403015137
2026-04-19T01:52:28.619273+00:00,97,1,96,3.486947536468506
2026-04-19T01:52:28.638273+00:00,98,1,97,3.4858932495117188
2026-04-19T01:52:28.671277+00:00,99,1,98,3.4376680850982666
2026-04-19T01:52:28.709802+00:00,100,1,99,3.4182426929473877
2026-04-19T01:52:28.731801+00:00,101,1,100,3.5086891651153564
2026-04-19T01:52:28.751804+00:00,102,1,101,3.5071115493774414
2026-04-19T01:52:28.773780+00:00,103,1,102,3.4772021770477295
2026-04-19T01:52:28.816377+00:00,104,1,103,3.4324119091033936
2026-04-19T01:52:28.857377+00:00,105,1,104,3.4390029907226562
2026-04-19T01:52:28.896381+00:00,106,1,105,3.3883872032165527
2026-04-19T01:52:28.935896+00:00,107,1,106,3.357480764389038
2026-04-19T01:52:28.966897+00:00,108,1,107,3.4061105251312256
2026-04-19T01:52:28.993902+00:00,109,1,108,3.4215073585510254
2026-04-19T01:52:29.022414+00:00,110,1,109,3.381453037261963
2026-04-19T01:52:29.047416+00:00,111,1,110,3.358680486679077
2026-04-19T01:52:29.074417+00:00,112,1,111,3.430579900741577
2026-04-19T01:52:29.106940+00:00,113,1,112,3.396059036254883
2026-04-19T01:52:29.126935+00:00,114,1,113,3.45419979095459
2026-04-19T01:52:29.145939+00:00,115,1,114,3.3318045139312744
2026-04-19T01:52:29.163938+00:00,116,1,115,3.495830774307251
2026-04-19T01:52:29.181937+00:00,117,1,116,3.3757119178771973
2026-04-19T01:52:29.198942+00:00,118,1,117,3.390856981277466
2026-04-19T01:52:29.216455+00:00,119,1,118,3.341012954711914
2026-04-19T01:52:29.254457+00:00,120,1,119,3.335446834564209
2026-04-19T01:52:29.297473+00:00,121,1,120,3.430541753768921
2026-04-19T01:52:29.340723+00:00,122,1,121,3.334749221801758
2026-04-19T01:52:29.378720+00:00,123,1,122,3.37947940826416
2026-04-19T01:52:29.406238+00:00,124,1,123,3.3117427825927734
2026-04-19T01:52:29.428239+00:00,125,1,124,3.36283016204834
2026-04-19T01:52:29.452323+00:00,126,1,125,3.3000197410583496
2026-04-19T01:52:29.473319+00:00,127,1,126,3.383915424346924
2026-04-19T01:52:29.508951+00:00,128,1,127,3.3203582763671875
2026-04-19T01:52:29.551949+00:00,129,1,128,3.3599495887756348
2026-04-19T01:52:29.591955+00:00,130,1,129,3.3130576610565186
2026-04-19T01:52:29.619461+00:00,131,1,130,3.257258415222168
2026-04-19T01:52:29.645468+00:00,132,1,131,3.349884033203125
2026-04-19T01:52:29.680471+00:00,133,1,132,3.486501693725586
2026-04-19T01:52:29.718010+00:00,134,1,133,3.252697229385376
2026-04-19T01:52:29.744021+00:00,135,1,134,3.2392489910125732
2026-04-19T01:52:29.787029+00:00,136,1,135,3.2999062538146973
2026-04-19T01:52:29.832570+00:00,137,1,136,3.2965524196624756
2026-04-19T01:52:29.877569+00:00,138,1,137,3.3415708541870117
2026-04-19T01:52:29.911153+00:00,139,1,138,3.2304270267486572
2026-04-19T01:52:29.940154+00:00,140,1,139,3.268123149871826
2026-04-19T01:52:29.964755+00:00,141,1,140,3.2731783390045166
2026-04-19T01:52:29.988761+00:00,142,1,141,3.2426059246063232
2026-04-19T01:52:30.017194+00:00,143,1,142,3.276015520095825
2026-04-19T01:52:30.047203+00:00,144,1,143,3.2677087783813477
2026-04-19T01:52:30.082207+00:00,145,1,144,3.3493595123291016
2026-04-19T01:52:30.124728+00:00,146,1,145,3.3001508712768555
2026-04-19T01:52:30.157724+00:00,147,1,146,3.2771406173706055
2026-04-19T01:52:30.177727+00:00,148,1,147,3.229556083679199
2026-04-19T01:52:30.195730+00:00,149,1,148,3.2304511070251465
2026-04-19T01:52:30.220238+00:00,150,1,149,3.2334842681884766
2026-04-19T01:52:30.262160+00:00,151,1,150,3.2794065475463867
2026-04-19T01:52:30.295428+00:00,152,1,151,3.186418056488037
2026-04-19T01:52:30.323940+00:00,153,1,152,3.317823886871338
2026-04-19T01:52:30.351944+00:00,154,1,153,3.2367117404937744
2026-04-19T01:52:30.378943+00:00,155,1,154,3.1611673831939697
2026-04-19T01:52:30.397949+00:00,156,1,155,3.2700998783111572
2026-04-19T01:52:30.416465+00:00,157,1,156,3.2740488052368164
2026-04-19T01:52:30.436468+00:00,158,1,157,3.237666130065918
2026-04-19T01:52:30.466471+00:00,159,1,158,3.228973388671875
2026-04-19T01:52:30.505982+00:00,160,1,159,3.4237313270568848
2026-04-19T01:52:30.525984+00:00,161,1,160,3.282543897628784
2026-04-19T01:52:30.547985+00:00,162,1,161,3.1989738941192627
2026-04-19T01:52:30.567985+00:00,163,1,162,3.251002311706543
2026-04-19T01:52:30.588993+00:00,164,1,163,3.159285545349121
2026-04-19T01:52:30.607505+00:00,165,1,164,3.2882091999053955
2026-04-19T01:52:30.630506+00:00,166,1,165,3.1870505809783936
2026-04-19T01:52:30.660508+00:00,167,1,166,3.269214391708374
2026-04-19T01:52:30.695518+00:00,168,1,167,3.1895694732666016
2026-04-19T01:52:30.728032+00:00,169,1,168,3.266749382019043
2026-04-19T01:52:30.771035+00:00,170,1,169,3.229576349258423
2026-04-19T01:52:30.802363+00:00,171,1,170,3.3257241249084473
2026-04-19T01:52:30.833365+00:00,172,1,171,3.2292792797088623
2026-04-19T01:52:30.861367+00:00,173,1,172,3.2726171016693115
2026-04-19T01:52:30.888375+00:00,174,1,173,3.2557387351989746
2026-04-19T01:52:30.917892+00:00,175,1,174,3.2003488540649414
2026-04-19T01:52:30.951898+00:00,176,1,175,3.1744961738586426
2026-04-19T01:52:30.989919+00:00,177,1,176,3.2588675022125244
2026-04-19T01:52:31.016434+00:00,178,1,177,3.3344671726226807
2026-04-19T01:52:31.044436+00:00,179,1,178,3.1897995471954346
2026-04-19T01:52:31.080439+00:00,180,1,179,3.2250595092773438
2026-04-19T01:52:31.115490+00:00,181,1,180,3.217134714126587
2026-04-19T01:52:31.147487+00:00,182,1,181,3.2209057807922363
2026-04-19T01:52:31.176493+00:00,183,1,182,3.210658073425293
2026-04-19T01:52:31.197121+00:00,184,1,183,3.1634626388549805
2026-04-19T01:52:31.235419+00:00,185,1,184,3.2097232341766357
2026-04-19T01:52:31.275419+00:00,186,1,185,3.17730712890625
2026-04-19T01:52:31.308004+00:00,187,1,186,3.2533493041992188
