timestamp,global_step,epoch,iter,loss
2026-04-19T02:36:35.052122+00:00,1,1,0,5.545147895812988
2026-04-19T02:36:35.163667+00:00,2,1,1,5.542883396148682
2026-04-19T02:36:35.285284+00:00,3,1,2,5.540612697601318
2026-04-19T02:36:35.416846+00:00,4,1,3,5.538051128387451
2026-04-19T02:36:35.541561+00:00,5,1,4,5.5351409912109375
2026-04-19T02:36:35.650110+00:00,6,1,5,5.531496047973633
2026-04-19T02:36:35.766670+00:00,7,1,6,5.526689052581787
2026-04-19T02:36:35.910809+00:00,8,1,7,5.520367622375488
2026-04-19T02:36:36.025406+00:00,9,1,8,5.511044979095459
2026-04-19T02:36:36.141026+00:00,10,1,9,5.4960832595825195
2026-04-19T02:36:36.266644+00:00,11,1,10,5.47104024887085
2026-04-19T02:36:36.396977+00:00,12,1,11,5.4225029945373535
2026-04-19T02:36:36.510429+00:00,13,1,12,5.295379638671875
2026-04-19T02:36:36.620982+00:00,14,1,13,4.953701019287109
2026-04-19T02:36:36.736135+00:00,15,1,14,4.520114898681641
2026-04-19T02:36:36.866686+00:00,16,1,15,4.168272018432617
2026-04-19T02:36:36.981211+00:00,17,1,16,3.917480945587158
2026-04-19T02:36:37.101285+00:00,18,1,17,3.7178308963775635
2026-04-19T02:36:37.219538+00:00,19,1,18,3.6075446605682373
2026-04-19T02:36:37.368168+00:00,20,1,19,3.4968912601470947
2026-04-19T02:36:37.481714+00:00,21,1,20,3.488093376159668
2026-04-19T02:36:37.588774+00:00,22,1,21,3.312023639678955
2026-04-19T02:36:37.711062+00:00,23,1,22,3.253974676132202
2026-04-19T02:36:37.834979+00:00,24,1,23,3.22106671333313
2026-04-19T02:36:37.949505+00:00,25,1,24,3.2099010944366455
2026-04-19T02:36:38.068133+00:00,26,1,25,3.1707887649536133
2026-04-19T02:36:38.174682+00:00,27,1,26,3.1919612884521484
2026-04-19T02:36:38.283884+00:00,28,1,27,3.2007675170898438
2026-04-19T02:36:38.392986+00:00,29,1,28,3.135390043258667
2026-04-19T02:36:38.508255+00:00,30,1,29,3.2450602054595947
2026-04-19T02:36:38.623421+00:00,31,1,30,3.1564924716949463
2026-04-19T02:36:38.783053+00:00,32,1,31,3.1160764694213867
2026-04-19T02:36:38.917604+00:00,33,1,32,3.0920984745025635
2026-04-19T02:36:39.030673+00:00,34,1,33,3.2265686988830566
2026-04-19T02:36:39.149852+00:00,35,1,34,3.166407823562622
2026-04-19T02:36:39.254963+00:00,36,1,35,3.1360044479370117
2026-04-19T02:36:39.366517+00:00,37,1,36,3.1489741802215576
2026-04-19T02:36:39.481052+00:00,38,1,37,3.1236915588378906
2026-04-19T02:36:39.595344+00:00,39,1,38,3.1122963428497314
2026-04-19T02:36:39.709570+00:00,40,1,39,3.1582252979278564
2026-04-19T02:36:39.821740+00:00,41,1,40,3.106471538543701
2026-04-19T02:36:39.982833+00:00,42,1,41,3.1532459259033203
2026-04-19T02:36:40.099092+00:00,43,1,42,3.082219123840332
2026-04-19T02:36:40.220662+00:00,44,1,43,3.1048288345336914
2026-04-19T02:36:40.349503+00:00,45,1,44,3.0586915016174316
2026-04-19T02:36:40.461060+00:00,46,1,45,3.1382546424865723
2026-04-19T02:36:40.593620+00:00,47,1,46,3.0920302867889404
2026-04-19T02:36:40.728706+00:00,48,1,47,3.0988316535949707
2026-04-19T02:36:40.836255+00:00,49,1,48,3.0982911586761475
2026-04-19T02:36:40.947795+00:00,50,1,49,3.093907356262207
2026-04-19T02:36:41.062223+00:00,51,1,50,3.147143840789795
2026-04-19T02:36:41.176764+00:00,52,1,51,3.142771005630493
2026-04-19T02:36:41.280316+00:00,53,1,52,3.1167428493499756
2026-04-19T02:36:41.445164+00:00,54,1,53,3.1118075847625732
2026-04-19T02:36:41.557294+00:00,55,1,54,3.0614967346191406
2026-04-19T02:36:41.675543+00:00,56,1,55,3.0922110080718994
2026-04-19T02:36:41.792697+00:00,57,1,56,3.090869188308716
2026-04-19T02:36:41.933767+00:00,58,1,57,3.1015970706939697
2026-04-19T02:36:42.048942+00:00,59,1,58,3.0774917602539062
2026-04-19T02:36:42.207466+00:00,60,1,59,3.081521511077881
2026-04-19T02:36:42.325012+00:00,61,1,60,3.1170461177825928
2026-04-19T02:36:42.448395+00:00,62,1,61,3.0374109745025635
2026-04-19T02:36:42.566670+00:00,63,1,62,3.0980122089385986
2026-04-19T02:36:42.684199+00:00,64,1,63,3.080782890319824
2026-04-19T02:36:42.802741+00:00,65,1,64,3.090041399002075
2026-04-19T02:36:42.943020+00:00,66,1,65,3.084882974624634
2026-04-19T02:36:43.058096+00:00,67,1,66,3.0861878395080566
2026-04-19T02:36:43.177418+00:00,68,1,67,3.1413989067077637
2026-04-19T02:36:43.287526+00:00,69,1,68,3.0423409938812256
2026-04-19T02:36:43.399651+00:00,70,1,69,3.0813920497894287
2026-04-19T02:36:43.507070+00:00,71,1,70,3.1089541912078857
2026-04-19T02:36:43.619628+00:00,72,1,71,3.110332489013672
2026-04-19T02:36:43.731702+00:00,73,1,72,3.057119369506836
2026-04-19T02:36:43.863245+00:00,74,1,73,3.0425586700439453
2026-04-19T02:36:44.005660+00:00,75,1,74,3.107228994369507
2026-04-19T02:36:44.121894+00:00,76,1,75,3.098271608352661
2026-04-19T02:36:44.241162+00:00,77,1,76,3.0929644107818604
2026-04-19T02:36:44.375688+00:00,78,1,77,3.1244254112243652
2026-04-19T02:36:44.493211+00:00,79,1,78,3.081392288208008
2026-04-19T02:36:44.639260+00:00,80,1,79,3.0437772274017334
2026-04-19T02:36:44.769787+00:00,81,1,80,3.080993175506592
2026-04-19T02:36:44.886307+00:00,82,1,81,3.0672550201416016
2026-04-19T02:36:45.014367+00:00,83,1,82,3.093325614929199
2026-04-19T02:36:45.128603+00:00,84,1,83,3.108900547027588
2026-04-19T02:36:45.240638+00:00,85,1,84,3.0914933681488037
2026-04-19T02:36:45.379172+00:00,86,1,85,3.049445629119873
2026-04-19T02:36:45.523424+00:00,87,1,86,3.103872060775757
2026-04-19T02:36:45.631952+00:00,88,1,87,3.0828146934509277
2026-04-19T02:36:45.743744+00:00,89,1,88,3.0607504844665527
2026-04-19T02:36:45.857269+00:00,90,1,89,3.098249673843384
2026-04-19T02:36:45.966787+00:00,91,1,90,3.085766077041626
2026-04-19T02:36:46.081316+00:00,92,1,91,3.1045591831207275
2026-04-19T02:36:46.191847+00:00,93,1,92,3.140894889831543
2026-04-19T02:36:46.308380+00:00,94,1,93,3.071294069290161
2026-04-19T02:36:46.462030+00:00,95,1,94,3.0943567752838135
2026-04-19T02:36:46.578555+00:00,96,1,95,3.1465141773223877
2026-04-19T02:36:46.702089+00:00,97,1,96,3.111435651779175
2026-04-19T02:36:46.818619+00:00,98,1,97,3.084822177886963
2026-04-19T02:36:46.928832+00:00,99,1,98,3.1790428161621094
2026-04-19T02:36:47.050876+00:00,100,1,99,3.0546181201934814
2026-04-19T02:36:47.184404+00:00,101,1,100,3.1703460216522217
2026-04-19T02:36:47.345447+00:00,102,1,101,3.087261438369751
2026-04-19T02:36:47.485970+00:00,103,1,102,3.0837442874908447
2026-04-19T02:36:47.620502+00:00,104,1,103,3.046755313873291
2026-04-19T02:36:47.759546+00:00,105,1,104,3.111832618713379
2026-04-19T02:36:47.891470+00:00,106,1,105,3.1181259155273438
2026-04-19T02:36:48.001995+00:00,107,1,106,3.082751512527466
2026-04-19T02:36:48.117525+00:00,108,1,107,3.0779154300689697
2026-04-19T02:36:48.228052+00:00,109,1,108,3.157064914703369
2026-04-19T02:36:48.339094+00:00,110,1,109,3.1082441806793213
2026-04-19T02:36:48.450620+00:00,111,1,110,3.0847179889678955
2026-04-19T02:36:48.563151+00:00,112,1,111,3.094578266143799
2026-04-19T02:36:48.682681+00:00,113,1,112,3.0641653537750244
2026-04-19T02:36:48.793199+00:00,114,1,113,3.0723516941070557
2026-04-19T02:36:48.931742+00:00,115,1,114,3.0690810680389404
