timestamp,epoch,avg_loss
2026-04-19T23:02:16.630486+00:00,1,5.644219796921546
2026-04-19T23:06:19.937835+00:00,2,5.061216664746433
2026-04-19T23:10:22.210582+00:00,3,4.73748132676947
2026-04-19T23:14:28.532986+00:00,4,4.542975756350915
2026-04-19T23:18:34.932791+00:00,5,4.410817003218882
