timestamp,epoch,avg_loss
2026-04-20T00:45:39.361261+00:00,1,5.224614636976411
2026-04-20T00:57:35.211627+00:00,2,4.446461374535498
2026-04-20T01:09:33.025710+00:00,3,4.100047845357212
2026-04-20T01:18:51.016446+00:00,4,3.853869604285893
2026-04-20T01:27:35.548563+00:00,5,3.652663349779826
